B0,B_new,M0,M_new,T0_days,T_new_days,contest_id,lower_prize,multiplier,required_prize_change_abs,required_prize_change_pct,sampling0,sampling_new,status,theta0,theta_new
6.372877093606857,6.372877093609307,7.7680019333875645,7.525043579406833,28.875,31.762500000000003,4493,True,1.1,-1.040407091377924,-10.40407091377924,2.488876126913075,2.6103553039058904,ok,10.0,8.959592908622076
5.984072310026184,5.984072310026184,7.858082950118763,7.858082950118763,84.91666666666667,84.91666666666667,4657,False,1.0,0.0,0.0,2.0550308349668023,2.0550308349668023,ok,4.0,4.0
5.984072310026184,5.9840723100263045,7.858082950118763,7.8375837622556945,84.91666666666667,85.76583333333333,4657,True,1.01,-0.1080657724805314,-2.701644312013285,2.0550308349668023,2.0652804288984576,ok,4.0,3.8919342275194686
5.984072310026184,5.9840723100271624,7.858082950118763,7.81718580680761,84.91666666666667,86.61500000000001,4657,True,1.02,-0.20062989762946115,-5.015747440736529,2.0550308349668023,2.075479406623357,ok,4.0,3.799370102370539
5.984072310026184,5.984072310026207,7.858082950118763,7.756584662365679,84.91666666666667,89.16250000000001,4657,True,1.05,-0.42323151469170606,-10.580787867292651,2.0550308349668023,2.1057799788433673,ok,4.0,3.576768485308294
5.984072310026184,5.984072310028047,7.858082950118763,7.657475574104739,84.91666666666667,93.40833333333335,4657,True,1.1,-0.6965879530048467,-17.414698825121167,2.0550308349668023,2.1553345229756773,ok,4.0,3.3034120469951533
6.872159068827827,6.872159068827827,8.68330053424698,8.68330053424698,68.75,68.75,4699,False,1.0,0.0,0.0,2.5305088017043373,2.5305088017043373,ok,5.0,5.0
6.872159068827827,6.87215906882901,8.68330053424698,8.65805839460197,68.75,69.4375,4699,True,1.01,-0.07031911985322914,-1.4063823970645828,2.5305088017043373,2.5431298715280253,ok,5.0,4.929680880146771
6.872159068827827,6.8721590688292125,8.68330053424698,8.632940909782095,68.75,70.125,4699,True,1.02,-0.13748574259287327,-2.7497148518574654,2.5305088017043373,2.5556886139381656,ok,5.0,4.862514257407127
6.872159068827827,6.872159068828904,8.68330053424698,8.558318316879456,68.75,72.1875,4699,True,1.05,-0.3229459243943147,-6.458918487886294,2.5305088017043373,2.5929999103891763,ok,5.0,4.677054075605685
